molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4741355,Cc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)n1,active,104.0
CHEMBL4756638,CCc1cc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)ncn1,active,13.0
CHEMBL4743945,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cccnn5)cc4F)c4c(N)nccn34)C2)COC1,active,65.0
CHEMBL4755174,Cc1cccnc1NC(=O)c1ccc(-c2nc([C@@H]3CCCN(C(=O)C4(C)COC4)C3)n3ccnc(N)c23)c(F)c1,active,106.0
CHEMBL4743911,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC(F)(F)Cl)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.42
CHEMBL4783242,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(-n6cccn6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.53
CHEMBL4757180,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC6CC6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.52
CHEMBL4764215,CCOc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)c1,active,0.41
CHEMBL4744308,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C#N)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.37
CHEMBL4794031,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C6CC6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.74
CHEMBL4800034,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.71
CHEMBL4796764,Cc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)c1,active,1.2
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,0.31
CHEMBL4799627,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,0.32
CHEMBL4094125,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,active,0.27
CHEMBL4751655,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CCCO1,active,2.6
CHEMBL4788780,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1(O)CCC1,active,9.8
CHEMBL4756290,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C(C)(C)O,active,5.1
CHEMBL4781173,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C(C)(C)CO,active,11.0
CHEMBL4784814,C[C@H](O)C(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,2.4
CHEMBL4798236,C[C@@H](O)C(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,4.8
CHEMBL4764139,Cc1oncc1C(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,4.3
CHEMBL4761778,COCCC(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,2.0
CHEMBL4798188,CCC(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,1.6
CHEMBL4752314,CC(=O)N1C[C@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CC[C@@H]1C,active,3.9
CHEMBL4746292,COC[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CN1C(=O)C1(C)COC1,active,4.0
CHEMBL4778161,CC1(C(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]2C(F)F)COC1,active,20.0
CHEMBL4744759,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1(C)COC1,active,3.0
CHEMBL4787427,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)c(F)c4F)c4c(N)nccn34)C2)COC1,active,18.0
CHEMBL4751902,COc1cc(-c2nc([C@@H]3CCCN(C(=O)C4(C)COC4)C3)n3ccnc(N)c23)ccc1C(=O)Nc1cc(C(F)(F)F)ccn1,active,48.0
CHEMBL4747860,COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CCCN(C(=O)C3(C)COC3)C2)n2ccnc(N)c12,active,40.0
CHEMBL4758341,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)c(Cl)c4)c4c(N)nccn34)C2)COC1,active,181.0
CHEMBL4779908,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)c(F)c4)c4c(N)nccn34)C2)COC1,active,81.0
CHEMBL4784093,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5nccs5)cc4F)c4c(N)nccn34)C2)COC1,active,126.0
CHEMBL4757012,Cc1cnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)cn1,active,350.0
CHEMBL4741355,Cc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)n1,intermediate,9967.0
CHEMBL4743911,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC(F)(F)Cl)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,4.9
CHEMBL4783242,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(-n6cccn6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,47.0
CHEMBL4757180,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC6CC6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,18.0
CHEMBL4764215,CCOc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)c1,active,19.0
CHEMBL4744308,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C#N)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,28.0
CHEMBL4794031,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C6CC6)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,38.0
CHEMBL4800034,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,54.0
CHEMBL4796764,Cc1ccnc(NC(=O)c2ccc(-c3nc([C@@H]4CCCN(C(=O)C5(C)COC5)C4)n4ccnc(N)c34)c(F)c2)c1,active,50.0
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,4.0
CHEMBL4799627,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,7.5
CHEMBL4094125,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,active,8.0
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,94.0
CHEMBL4799627,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1,active,113.0
CHEMBL4094125,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,active,120.0
CHEMBL4791520,C=CS(=O)(=O)N1CCC(Cn2nc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,intermediate,3220.0
CHEMBL4760364,C=CC(=O)N1CCC(Cn2nc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,inactive,70700.0
CHEMBL4752349,C=CS(=O)(=O)N1CCC(Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,intermediate,1790.0
CHEMBL4798274,C=CC(=O)N1CCC(Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,intermediate,2460.0
CHEMBL4756276,CN(C)C/C=C/C(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,intermediate,1710.0
CHEMBL4793094,C=CS(=O)(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,inactive,83550.0
CHEMBL4796406,CN(C)C/C=C/C(=O)N1CCC(Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,intermediate,7340.0
CHEMBL4762013,C=CS(=O)(=O)N1CCC(Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,inactive,21700.0
CHEMBL4779219,C=CC(=O)N1CCC(CCn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,inactive,77040.0
CHEMBL4784737,C=CC(=O)N1CCC(CCn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,intermediate,6090.0
CHEMBL4762469,C=CC(=O)N1CCC[C@H](Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)C1,active,810.0
CHEMBL4798432,C=CC(=O)N1CCC[C@H](Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,intermediate,1710.0
CHEMBL4798332,C=CC(=O)N1CCC[C@@H](Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)C1,inactive,83550.0
CHEMBL4790832,C=CC(=O)N1CCC[C@@H](Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,intermediate,7340.0
CHEMBL4755698,C=CC(=O)N1CCC(Cn2cc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,inactive,21700.0
CHEMBL4759514,C=CC(=O)N1CCC(Cn2cc(-c3ccc(OCc4ccccc4)cc3)c3c(N)ncnc32)CC1,inactive,77040.0
CHEMBL4749370,C=CC(=O)N1CCC(Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,intermediate,6090.0
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,810.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,active,17.2
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,0.72
CHEMBL4745935,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,3.5
CHEMBL4752700,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,active,1.2
CHEMBL4787517,CN(C)C/C=C/C(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,7.2
CHEMBL4800082,CC#CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,4.7
CHEMBL4744536,COCC#CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,0.15
CHEMBL4791702,O=C(C#CCO)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,0.33
CHEMBL4763873,O=C(C#CCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,0.26
CHEMBL4792062,O=C(C#CCCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1,active,0.8
CHEMBL4796130,CCN1CCN(CC#CC(=O)Nc2ccc3nccc(Oc4ccc(C(=O)Nc5ccccn5)cc4)c3c2)CC1,active,2.5
CHEMBL4743222,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,active,1.5
CHEMBL4791135,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC1CCOCC1,active,3.8
CHEMBL4756092,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OCCCN1CCN(C)CC1,active,1.0
CHEMBL4782725,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OCCN1CCOCC1,active,0.54
CHEMBL4794213,COCC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OC,active,0.96
CHEMBL4755977,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCCN1CCOCC1,active,1.6
CHEMBL4759528,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCN1CCOCC1,active,0.47
CHEMBL4752700,C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,active,4.0
CHEMBL4782725,CC#CC(=O)Nc1cc2c(Oc3ccc(C(=O)Nc4ccccn4)cc3)ccnc2cc1OCCN1CCOCC1,active,8.3
CHEMBL4755977,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCCN1CCOCC1,active,1.5
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,0.43
CHEMBL3707348,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,active,3.1
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,0.31
CHEMBL4749037,Nc1nccn2c([C@@H]3CC[C@H]4COC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,0.083
CHEMBL4106978,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,0.1
CHEMBL3942777,C[C@@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,0.13
CHEMBL4110644,C[C@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,0.11
CHEMBL4108687,CC1(C)OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@H]21,active,0.12
CHEMBL4114094,Nc1nccn2c([C@H]3CN4C(=O)CC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,0.26
CHEMBL4759341,Nc1nccn2c([C@H]3CN4C(=O)OC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,25.0
CHEMBL4110412,CN1C[C@@H]2CC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CN2C1=O,active,7.2
CHEMBL4106651,Nc1nccn2c([C@@H]3CC[C@H]4CCCN4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,0.67
CHEMBL4111979,Nc1nccn2c([C@@H]3CC[C@H]4CCCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,1.7
CHEMBL4108825,Nc1nccn2c([C@@H]3CC[C@H]4COCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,0.1
CHEMBL4757041,CN1CC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)CC[C@H]2C1,active,0.26
CHEMBL4114929,COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,0.21
CHEMBL4108563,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,0.11
CHEMBL4110388,CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,0.16
CHEMBL4111338,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC(F)F)c12,active,0.48
CHEMBL4110993,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3O)c12,active,0.58
CHEMBL4107779,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC3CC3)c12,active,0.58
CHEMBL4113636,CC(C)Oc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,5.7
CHEMBL4797320,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3Oc3ccccc3)c12,active,11.0
CHEMBL4110727,NC(=O)c1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,348.0
CHEMBL4111886,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3C(=O)O)c12,active,83.0
CHEMBL4107939,N#Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,6.3
CHEMBL4110264,CC(F)(F)c1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,831.0
CHEMBL4762298,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3C(F)(F)F)c12,active,1000.0
CHEMBL4782472,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC(F)(F)F)c12,active,10.0
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,4.0
CHEMBL4749037,Nc1nccn2c([C@@H]3CC[C@H]4COC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,5.8
CHEMBL4106978,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,2.5
CHEMBL3942777,C[C@@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,4.9
CHEMBL4110644,C[C@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,3.2
CHEMBL4108687,CC1(C)OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@H]21,active,2.8
CHEMBL4114094,Nc1nccn2c([C@H]3CN4C(=O)CC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,7.2
CHEMBL4759341,Nc1nccn2c([C@H]3CN4C(=O)OC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,582.0
CHEMBL4110412,CN1C[C@@H]2CC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CN2C1=O,active,403.0
CHEMBL4106651,Nc1nccn2c([C@@H]3CC[C@H]4CCCN4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,39.0
CHEMBL4111979,Nc1nccn2c([C@@H]3CC[C@H]4CCCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,39.0
CHEMBL4108825,Nc1nccn2c([C@@H]3CC[C@H]4COCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,5.8
CHEMBL4757041,CN1CC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)CC[C@H]2C1,active,16.0
CHEMBL4114929,COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,17.0
CHEMBL4108563,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c12,active,4.0
CHEMBL4110388,CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,10.0
CHEMBL4111338,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC(F)F)c12,active,20.0
CHEMBL4110993,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3O)c12,active,11.0
CHEMBL4107779,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC3CC3)c12,active,12.0
CHEMBL4113636,CC(C)Oc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,41.0
CHEMBL4797320,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3Oc3ccccc3)c12,active,310.0
CHEMBL4110727,NC(=O)c1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,intermediate,3000.0
CHEMBL4111886,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3C(=O)O)c12,intermediate,1410.0
CHEMBL4107939,N#Cc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,267.0
CHEMBL4110264,CC(F)(F)c1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2ccnc(N)c12,active,822.0
CHEMBL4762298,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3C(F)(F)F)c12,intermediate,3000.0
CHEMBL4782472,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC(F)(F)F)c12,active,74.0
CHEMBL4103954,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,active,94.0
CHEMBL4749037,Nc1nccn2c([C@@H]3CC[C@H]4COC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,36.0
CHEMBL4106978,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,active,24.0
CHEMBL3942777,C[C@@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,86.0
CHEMBL4110644,C[C@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,active,63.0
CHEMBL4108687,CC1(C)OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@H]21,active,58.0
